Address,CountryCode,Nickname,Fingerprint,Bandwidth,Flags,Guard,Middle,Exit
71.34.144.232,US,RockyMountainRelay,20BBFFDD799E09DD9ADB865B3B95608170DBE312,15000,Fast Running V2Dir Valid,No,No,No
75.11.56.232,US,RWx1,20CE2A1A115C4D8E41EDB9075BBDF3B75F045E44,6800,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
188.68.45.72,DE,hopeforabetterworld,20E0DD3AD266195F4620E8334B4CF7F51A3F210D,10000,Fast Running Stable Valid,No,No,No
185.220.101.184,DE,relayon0184,20E8A7D75FFD46E753EAEB290C4B9723D590C86D,7400,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
149.210.248.195,NL,ivido,20FADC64E3DC1F9B0DEE0492FC6D76E95BA88AF6,6,Running Stable V2Dir Valid,No,No,No
50.47.252.7,US,relay,210E9B4AE14D78627105EEDBDA8D2C3EFA64D482,4700,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
199.249.230.145,US,Quintex56,21187DDD552605957B2EE5ABCBDA0E19251293ED,13000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
78.47.36.20,DE,nighthawk,2119E5A4B5F420165BF5DF19A5A28F4610FFD103,19000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
54.39.73.124,CA,Rlyeh,211E4E6FF37E3AC908BD9352F247556269063319,37000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
212.89.225.242,SK,tamanegi,21310F48066A4CAADEB2BFD324F0B38F8E1448D6,15000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
192.42.116.196,,NTH6R7,213906DD6FBC4DA748260366E2CF29E88265B9A3,1,Exit Running Valid,No,No,Yes
185.241.208.206,PL,Aramis,214F5F96C5AD4EC3858A1CF7665502845496E40A,1,Exit Running V2Dir Valid,No,No,Yes
195.90.212.96,DE,myNiceRelay,21524A2BC6C4275B2FDC23F0FF2344B6D8FEC255,19000,Fast Running Stable Valid,No,No,No
94.26.73.162,US,Assange013us,215616527FB97ED5BE0BF8D2166BDB44EEB6A840,48000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
172.105.47.96,IN,red22,215E661619CDA14E354335F81C9A475F78F1CD8A,3300,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
192.42.116.212,,NTH15R3,218CF346F2DB042D5FFDE94061359F528B99A25E,18000,Exit Fast Running Stable Valid,No,No,Yes
89.58.56.112,DE,TorRelay3a,21926E3247C41DC078C1B62678618D7AA4B75A26,25000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
89.147.109.226,IS,syndicateguys,219ED656205BF5B7B378764C97550DA6D46BC18B,11000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
192.42.116.179,,NTH27R1,21A0107E04848E6A2A2B2EDC4356098C453A0E8E,26000,Exit Fast Running Stable Valid,No,No,Yes
80.221.56.249,FI,agxtorrelay,21A183AB1F0B207B50A1E08687685A8D940C5F80,5500,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
188.214.30.66,RO,pleaseDonateWhonix,21A42FD48A60DC8AD30730C88CD815EF5E5D3F33,1700,Fast Running Stable Valid,No,No,No
73.117.132.138,US,JAJTorBits2,21A49326075A4B1747B92B8E95B7034257B2C1A3,2900,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
192.18.144.19,CA,tendies4,21A9BA4BB24D7A7E3DB96DF7D81C13016F3C3F47,3300,Fast HSDir Running Stable V2Dir Valid,No,No,No
94.26.73.162,US,Assange013us2,21AC6EF15C86641CE623B8A08D64144BCAC14AEC,52000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
125.1.245.155,JP,Unnamed,21B3D16E5ABD74E6C3C20DA7E29B93EB8AA7ABA4,110,Fast Running Stable Valid,No,No,No
91.121.68.5,FR,MetalTorTrinity,21B535529B271B4E5F5323A09BB3250313B5D9CB,3600,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
109.107.35.154,GB,Unnamed,21B55072C00F4522857655FBB0F3E25D75A5357B,1800,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
204.137.14.104,NL,iworkbederdrunk,21C0C9CA51337A8593A0EF521121D4ABB4DEB662,18000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
92.223.105.174,LU,revengeTourII,21C9D9F1633246269DEB84A79495E85C07E8466D,26000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
37.1.201.144,NL,TheEternalGardens,21D77FFBBB6BE2215DFCF02CF2E22DAE38C15530,9000,Exit Fast HSDir Running Stable V2Dir Valid,No,No,Yes
94.177.9.135,AT,summerbreezespa,21F807AA908F76F1ECC30E294089ED8A3914B463,4400,BadExit Fast MiddleOnly Running Stable Valid,No,Yes,No
209.209.11.184,CA,Woodman,21FFF594CFE691A4A03B828E9597A9F74F878053,20000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
178.128.19.33,SG,sanjaysinghh,220B57ADD786F94DBAA1A4C3BDC616A7A2CF7377,1,Running V2Dir Valid,No,No,No
37.97.2.201,DK,PiBroker,221D84823A87EDDF24F1C9D4A59FE3BC148BE1ED,3500,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
37.187.122.8,FR,malechick,221E976B546E60048A01950250399B8534D4E4B7,3500,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
130.193.15.49,CZ,Unnamed,221F035A330AC4231A2E3D901F1CB11483C19F66,13000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
192.42.116.221,,NTH47R4,22202074254FB6ED9C9CA0A4A1ECA21C9F0AAB33,23000,Exit Fast Running Stable Valid,No,No,Yes
185.177.229.15,DE,Doedelkiste72,22223F6CE010578269AEA833EC9686475C329214,19000,Fast Running V2Dir Valid,No,No,No
45.141.215.56,PL,Quetzalcoatl,22246E54E7C7361B2FEFBD9F67766C2B6A7033AB,16000,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
185.220.102.254,DE,Digitalcourage4ip7a,22296CB6AE56609A96F02FB843AB7B4B0A31CAF4,31000,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
167.235.156.220,DE,flowopia,223570249699DEFF022EB95EE3ADE5C2F63D1D91,35000,Fast Running Stable Valid,No,No,No
185.84.81.240,DE,artikel5ev7,22404A3E87F2D7FE2FC6359FDE71B6DC2D6E730F,1900,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
2.58.56.114,NL,noury,2243369DF45F6ACD7BA5B5EBAAB1C9E726E4CEEA,38000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
212.51.134.25,CH,nasiOne,224C3DD1DFF6F11219604870D48953249EE3C26F,33000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
185.148.1.195,FI,relayNotSpy,22503587F5999FA4BDE0FC8B4141625706F38799,3600,Fast Running Stable Valid,No,No,No
31.171.154.173,AL,BADBOY,2258FE0EBD574DFCA17670E1B47EDE5A75D974CB,8300,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
82.64.243.112,FR,Manureva,225A8EA367DF3073433E0A845DDDA26D2357E4C6,1500,Fast HSDir Running Stable V2Dir Valid,No,No,No
107.174.244.102,US,Assange021usX,22658368E5AA075AEAACC19075ADC19670A77165,5000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
185.220.101.18,DE,artikel10ber71,2268E58FFB596F3CE87E34CA8E87F1C82496E90E,22000,Exit Fast Running Stable Valid,No,No,Yes
192.42.116.178,,NTH26R4,22808E75F169C46F78B961D953E5451B58ECDA20,36000,Exit Fast Running Stable Valid,No,No,Yes
185.100.85.24,RO,artikel10buc11,229C69D6C99ECF9FBFC08ED72F2BE34080EA86B7,14000,Exit Fast Running Stable Valid,No,No,Yes
54.39.176.60,CA,Seccom03,22A6BE98D201B101C32661739967BF4DED12EF96,25000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
217.103.30.38,NL,SabaDanielRelay,22A92959CD8DF1803E35AEF331F739229CF0592F,2200,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
23.155.24.2,US,OnionPS4,22AE701D9740661F64E4C8FE8D19CFD38D349202,5600,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
95.216.115.85,FI,Fastnet,22BCD0DFD148209C9860C7F89907AB4DEE974A08,45000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
212.17.97.166,AT,HiS,22CA278A7FC436B866D4E6D102ADC917AFA893B3,7900,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
80.67.167.86,FR,Pegase,22D2314BC5146890A8E5C19C884D96C0CBFEAA24,21000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
198.211.103.103,US,1804m1,22E1D1DB4723A174E713B1BF4073DAC1C25351B3,410,Fast Running Stable Valid,No,No,No
82.65.123.107,FR,LadyTremaine,22E6C9800C373395D3294227BCC46C258140F3CC,24000,Fast HSDir Running Stable V2Dir Valid,No,No,No
172.104.208.190,US,hydrogenuine,22E975935BA77EA59A28EA1AA8387F906034FCBE,880,Fast HSDir Running Stable V2Dir Valid,No,No,No
192.42.115.103,NL,Gijsje,22EBCC0A15FA4850D0D8A9BC621CA42224338EF2,36000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
83.96.213.63,NL,MakeSecure,22F74E176F803499D4F80D9CE7D325883A8C0E45,2000,Exit Fast Running Stable Valid,No,No,Yes
80.64.218.61,GB,prsv,22FF9E81C26EF60586CC6DC6E17DA78A0D8B78EB,7400,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
82.65.165.202,FR,doudoubridge,2308791B415A970E410230D51BAED66B27C1ABBB,1500,Fast HSDir Running Stable V2Dir Valid,No,No,No
185.241.208.204,PL,Aramis,2308F5B08A85F8600DEC23F9C127E1F16E988595,11000,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
151.80.148.159,FR,0xdeadbeef,233830F0A052F3845789607D1EC15457CF15F9AE,27000,Exit Fast HSDir Running Stable V2Dir Valid,No,No,Yes
5.254.118.189,RO,Pizzahut,234B06E4DA915D527C897E21FD1E9F08012E2962,9200,Fast HSDir Running Stable V2Dir Valid,No,No,No
45.13.104.185,FR,Ceres,234D670EAA794F092F7BD758D5D2AA7F4E3FFBE3,16000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
68.67.32.34,CA,soP49mzpYUFEwVdiFN3,235396838BB8FC7AFA529042B19615DF9E2AF218,62000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
128.127.180.30,BE,dreadhead,235419D51ED2F069BACE702B0E3F0592EBEEF4E1,12000,BadExit Fast MiddleOnly Running Stable Valid,No,Yes,No
46.226.111.65,FR,TK778,235A96D6C1489B504E4DCB35C21C9DCCA01E4758,16000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
104.244.74.159,LU,Enomoto,236B4C67480D0D02F92D241E5AD8FA7EB4A2DFA1,11000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
185.107.195.150,DE,FlashShark,237433F2438793EFC72189A0AC89238ABA71D924,2700,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
170.64.170.115,AU,CeresFaunaGaming,2378953EEBBF2BC6ACD824E3283EF312C4E9CB9A,440,Fast Running Stable V2Dir Valid,No,No,No
185.220.101.132,DE,relayon0132,238256E1E15E5AB1B8F3C39511874A6C3E932720,3700,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
45.136.30.150,DE,HeathcliffsValhalla,2386ACE54DB77B7B385AF8AB1B93E4F982B95135,25000,Fast Running Stable Valid,No,No,No
113.20.28.216,ID,thevine,2387E12394FA3E6AD551A2176ED1762BDB03BA90,320,Fast HSDir Running Stable V2Dir Valid,No,No,No
129.150.32.113,SG,ociarm,238ABD6EFE42B1969DA03D9725EDAD231E33EA6C,730,Fast HSDir Running Stable V2Dir Valid,No,No,No
185.220.101.47,DE,ForPrivacyNET,2390B303058F5EC1E1BEAAEECE3AAF2CF97B71F4,28000,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
104.244.77.80,LU,Quetzalcoatl,2392ECD14824B46C0F2EAAC4862BA40EC9B930AE,15000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
93.207.47.190,DE,rasptor1080,23941C518C7F827F4286B01EE7D235E545F89AE6,470,Fast Running Valid,No,No,No
172.245.168.14,US,equwal,23AA00E46AD23A71107856BDAFBCC7DFDF7E031B,58,Running Stable V2Dir Valid,No,No,No
136.49.47.133,US,mortimerAtx3,23AA297C2EA2566DCC19036F1003A83380AA5208,11000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
51.15.62.130,FR,apostate,23AD6B165137D957C09AA0F7A3EE7B05CEC4A8F2,6200,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
194.26.192.64,NL,Quetzalcoatl,23B49521BDC4588C7CCF3C38E552504118326B66,11000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
91.193.18.143,PL,FrostShark,23BAB4A9B1B7F553599CD81AED553FACB7B35210,7000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
35.178.146.90,GB,pipepipepipepipe,23C2C0FD46606BAB2743D07D39B2CEF7F47B0E38,510,Fast HSDir Running Stable V2Dir Valid,No,No,No
192.42.116.214,,NTH17R2,23CA3FF02E79B18D0664C06CB7356E7385F37311,19000,Exit Fast Running Stable Valid,No,No,Yes
163.172.13.237,FR,4721,23CC9B711B8FF93403C95E8643F0A85FFE1DFB3C,19000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
188.127.197.42,FI,esko,23DC295D771D51DA981008D1B9702A03C64488D8,140,Fast HSDir Running Stable V2Dir Valid,No,No,No
103.163.218.11,VN,imissfrys,23E1ECA2727D24A05B3407C0A686D0BA9D3D1A26,320,Exit Fast HSDir Running Stable V2Dir Valid,No,No,Yes
37.120.187.228,DE,konfuzius,23F7D3F19B0BAFAA2E1E2FB763833252806D764C,23000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
179.43.187.132,CH,ididnteditheconfig,2400AA15EF6D97752081F64F3971C321868D21A4,13000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
62.84.96.181,NL,Unnamed,2429773283F4A70ABA3A5ACBB379E35BB3E9A8F9,9500,Fast Running Stable Valid,No,No,No
167.114.36.23,CA,Thorgal314,243380AD3D2924A62B137FE0FB64E8017D04236F,1200,Fast Running Stable V2Dir Valid,No,No,No
91.208.162.42,MD,pissnissemoldova2,244D1E0DA2782A4851FB6DAF449393B8BC486638,1500,Fast HSDir Running Stable V2Dir Valid,No,No,No
51.81.93.108,US,Luna,24523E7B004983EC4CA5033EBC9B7293F12F237C,95000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
192.42.116.199,,NTH9R6,24541A1644909D2AB89B217AD12817D727C88524,1,Exit Running Valid,No,No,Yes
45.134.225.36,DE,bauruine,245C88E535BB7D80B7B43B36AB5B300D6B214A40,18000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
85.119.82.142,GB,atacama,2464456C287E71583A6EADFCF82959722B6E96FF,3400,Fast Running Valid,No,No,No
23.154.177.16,US,UnredactedRussia,24676C50EAE80778ECB5B2A76BE0E82A7F04084B,6400,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
83.212.97.14,GR,OkeanosMegalosReles,246DD7752C8EBA3C907D265D5C062E8E53302852,1,Running V2Dir Valid,No,No,No
192.42.116.195,,NTH5R1,247BC3276429268C3D440EA3C7F3DB23865D017E,31000,Exit Fast Running Stable Valid,No,No,Yes
95.216.202.181,FI,eternaljenny,24893333D304C74CCDD11D99090C0471DCFED589,41000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
192.42.116.211,,NTH14R2,24896D19C6DCF62050A1A46EE3C2C10DA125A867,19000,Exit Fast Running Stable Valid,No,No,Yes
87.118.110.27,DE,Illuminati,248A96B2A88A3EAB14699B9096CE6ABF77D0606A,25000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
159.69.21.196,DE,dragonhoard,24A17A4C1FA8C2108ACDE3BE681B0731384BF3A5,16000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
162.251.116.106,US,goingin,24A818D9F1E09F1845FC1589DE5AAF15C8E0867E,90000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
89.58.52.69,DE,ShadowTower,24BA11FA583CA9EE4C3623936B58B8870854B12F,32000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
51.159.59.187,FR,Scrubsss,24C312C65675E80CFC729E04600D0D9DD27379F4,12000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
91.208.162.145,MD,stealthynetworks,24C4DB100C19AB17D1C37FC654EB4A55A8CD550F,8800,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
85.114.207.8,UA,vanort,24C8D16C44ADD5437EC79F10CB22FF3A565EFEC2,1400,Fast HSDir Running Stable V2Dir Valid,No,No,No
81.6.47.149,CH,kAl3id0sc0p3,24CE67466A084B09C5130CB04FDA2840F27E82A2,16000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
204.13.164.118,US,bastet,24E2F139121D4394C54B5BCC368B3B411857C413,20,Authority Running Stable V2Dir Valid,No,No,No
185.82.127.213,LV,se3andersio,24E9CFAE081B16E87B490C596C18B00EE6FF8413,9200,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
45.157.131.199,US,AlexandruIoanCuza6,24FB9052B67C5D8DA89AD261604FCBBDD26C7E13,23000,Fast HSDir Running Stable V2Dir Valid,No,No,No
185.220.101.36,DE,ForPrivacyNET,24FDF4754BB3775A6D54E078DCBBCA43D7B1B07E,23000,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
128.199.146.186,SG,Unnamed,2508698CEE27AEE60E2FD25AFDA4E22ABF453D2A,730,Fast Running Valid,No,No,No
185.100.86.85,FI,hyperDiaper,251C57B60802EEC05BD6822EE503656E83667ADA,25000,BadExit Fast MiddleOnly Running Stable Valid,No,Yes,No
49.13.8.165,DE,sb,25280148FEF4E800FD179082D9E23276C7199E9D,33000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
93.95.227.108,IS,idideditheconfig,2534B217310413DEC12FB545DC85BE98A5425106,2900,Fast Running Valid,No,No,No
162.251.119.2,US,porcelain,253E7C6802F75BD54616872693A5922ED2A1534D,57000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
194.233.84.228,SG,Quetzalcoatl,25461B94E5C86C38AD9105C096151E150B983500,1500,Exit Fast HSDir Running Stable V2Dir Valid,No,No,Yes
45.82.249.203,US,TalkLikeAPirate123,2548A85563A563DC04E1984B3874FAEF25DD566A,530,Fast HSDir Running Stable V2Dir Valid,No,No,No
45.89.54.11,SK,mesaplata,254C0A96A24F639FEFB49A0C94847DEF158AFAAE,12000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
89.58.54.129,DE,TorRelay1c,255CC3EA8DB03A9E45EAA7D2CE8A05A4F26F0457,27000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
192.42.116.218,,NTH44R4,256C20C075492C069FBD48C8D84DC1CDF3EBA64E,26000,Exit Fast Running Stable Valid,No,No,Yes
139.59.0.6,IN,willcarey,2572FBDDA4567DA66E7684A9A3C5B4E4A54BBB37,190,Fast Running Stable Valid,No,No,No
31.171.152.122,AL,fancybear,258A2DAFECBB61853C88A281166B0F5B58A16C65,27000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
109.70.100.6,AT,Unnamed,258CEEA5F5CC6344D2DA53C4F0DB477EDE8EC754,17000,Exit Fast Running Stable Valid,No,No,Yes
107.189.30.86,LU,MMEXITLUX,259078C74CB230969A6AFCD8535C0B35AECFF868,23000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
93.239.154.24,DE,Proflay,25976A6DEE05716E0C92B76CA07EE7B3BCC8127A,2500,Fast Running V2Dir Valid,No,No,No
98.29.204.31,US,Weaponized2,25B57527159C1D80AAC47DA7692092E09D9C5C6C,27,Running Stable V2Dir Valid,No,No,No
23.137.251.62,NL,bauruine,25C4CD8E3FAC3F58775A9B23C05ED98031FF2C9D,25000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
95.116.145.101,DE,MeesaEditConfig,25D0C6EF6AE704C7E30E103C26463B7DD772683B,150,Fast Running V2Dir Valid,No,No,No
95.216.35.176,FI,zoofunpark,25D4E606C2044E87AE55F217830FB86BD66A29AD,21000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
209.141.39.157,US,Ernest,25FC41154DCB2CAE3ABD74A8DFCD5B90D2CFFD57,3000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
185.220.101.160,DE,relayon1160,2605A66D3C5F2732F1EBCFEA3470F81F1ECA426B,7400,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
57.128.174.17,GB,wannabeleetcoder,260ED09464940C42B0459C666858073626A9E88C,410,Fast Running Stable V2Dir Valid,No,No,No
194.233.86.33,SG,Quido,261B86D51687B146E7C236F7588BB589B84F1324,2800,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
109.169.33.163,GB,hands,261FC1359C92D19875CED3BC9CDFB83006CBFB87,170,Exit Fast Running Stable V2Dir Valid,No,No,Yes
136.244.87.205,DE,russianalbiona,2620EE71D6EB48613536272F7490EB8DA67B8358,2300,Fast Running Valid,No,No,No
174.128.250.166,US,rockers2,26286B9DECE2758EB79D85792B6DEFC1A1DCC192,15000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
51.14.6.111,GB,UKP1B1S3,2628A97232669B707100BE4046545077E291EDE3,1900,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
178.132.0.6,NL,stormwind,264E8CA388F3D00081CD7E91D6C4272C048B6AF9,17000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
185.241.208.204,PL,Aramis,26551EE9CF98BEE9E7CCA1954B71CC724B3D1A25,1,Exit Running V2Dir Valid,No,No,Yes
94.156.175.120,BG,hatcheck,2659ACAA140B6845E38F189B4080817B9819EB9A,25000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
174.67.36.109,US,405tora,265B46094EEFD4983C9EE3AC9FADDF19E1E65B6A,190,Fast Running Stable V2Dir Valid,No,No,No
139.180.153.106,SG,AvocadoTortillas,266178E4175E6D6FF7563931B7C6166C5BBE70E8,110,Fast Running Stable Valid,No,No,No
62.210.97.21,FR,Felicette,26655E1DD93751B652AC8D534495ABB36415BEC7,58000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
185.177.151.33,DE,Spacepark,26660AB7E136A459CFCD1B1BE640F10681035933,4900,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
109.70.100.71,AT,giraffe,2673930A22C0AEDF3FBE2C1416530A1378E6CA0E,22000,Exit Fast Running Stable Valid,No,No,Yes
185.202.93.106,MD,nunya,2677CD9D23D2DCEBC9ED8D178D968B2DDB078A45,6600,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
82.223.104.129,ES,FreeMirrorOrgES,269CAE9869F7501B27791BEA897AB5D47EFD4F32,4400,Fast Running V2Dir Valid,No,No,No
46.28.206.65,CH,Unnamed,26A0DB14C87009873D89F16C03750C2B9ED174B7,17,Running Stable V2Dir Valid,No,No,No
77.234.89.153,HU,VadaszXYZ,26A191E59AD01269135E6ABEFAC652BA583E8443,36000,Fast Running V2Dir Valid,No,No,No
82.221.139.190,IS,ageinghacker,26AD3C1C18F1CD2B357A33FA7652A906DB13A8CC,1,Exit Running Stable Valid,No,No,Yes
94.16.118.250,AT,philotes,26B2BBE67149973AA6F631FD09E2A34E73253AB4,3600,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
102.130.127.117,ZA,alpha191,26B466A5152B058DB26878731AE453D22A8F4B21,2300,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
87.118.116.103,DE,artikel5ev4,26C28F29B611DF4DE23ACF5D9DC1EB4895EF5E8B,20000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
70.89.115.157,US,sasoom,26C43FB44ACAAEDB7A4F7F1F1F4EC9305B878513,6,Running Stable V2Dir Valid,No,No,No
192.42.116.183,,NTH31R7,26C840E9945AC3C83B65A14436E4B6493D04EE5A,18000,Exit Fast Running Stable Valid,No,No,Yes
185.220.101.15,DE,artikel10ber58,26CA344A0DA0C93343869BF6A17C852D1D3A0C9B,17000,Exit Fast Running Stable Valid,No,No,Yes
185.87.50.180,RU,LetsDance,26CE0AE5F373CBCBA24471D603BB5BE6A25593C1,10000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
185.220.101.4,DE,artikel10ber13,26D384E24BBD1506616446622BE13232A649450F,26000,Exit Fast Running Stable Valid,No,No,Yes
192.95.27.143,CA,Unnamed,26F2984293746C7589B1FCB117F15B4958AFC2B7,46,Running Stable V2Dir Valid,No,No,No
51.161.35.113,CA,HereticReaper,26F9BEF2BACF85517C62CB77FF55E63472840157,17000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
100.16.54.53,US,nottheNSA,26FAC671AC0AF5C7127EA2566D326A1BE12A12BB,2800,Fast Running V2Dir Valid,No,No,No
104.149.139.137,US,Delta,27000DF37DEA7B54CA3B3A7AE5FD116E5CCA0E17,17000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
212.7.217.52,PL,toloso,270934A4F7B669AA387F2D475FBE793D03694547,12000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
84.198.112.154,BE,Unnamed,270A22B37FD94BFE381B982206CFDF3C4C2C670C,5500,Fast Running Stable V2Dir Valid,No,No,No
193.187.91.79,SE,Tuco2,270BF5C9E2331093FCE5AA8891E0A588331EE763,7600,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
65.21.180.151,FI,rspn1,271195A5D81F9F47FC4E0F0F7FD84FF3565342E7,19000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
95.216.72.20,FI,Augustiner1328,2717355D1ED1C421E3F8930F721BF2FDABA35CDA,57000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
138.59.18.105,CR,TheMind,2728AD264284944DBDDDFE0C6DBE656A85A93602,2600,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
179.43.159.197,CH,FreeExit,273078B94467558842963CE0A02B2D058E2824E9,25000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
46.6.13.198,ES,AllanonTor,274A1DC6210E91827CDF40DC0E95E4A3CA929A08,7600,Fast Running V2Dir Valid,No,No,No
185.220.101.185,DE,relayon0185,274E3AB14172A3F0632396138C51F550F32B060E,5400,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
23.137.248.100,US,yangwenli,2753A4DED2584CBE86E16EAC4C37355BF07D9666,5000,Exit Fast Running Stable Valid,No,No,Yes
139.162.117.43,JP,moeph,2757DFBECFF7B5B02680F5CE084A44FDBC08B196,920,Fast Running Stable Valid,No,No,No
192.42.116.196,,NTH6R3,276797D3B484D528D32BD40B69DFA20E83214243,32000,Exit Fast Running Stable Valid,No,No,Yes
172.106.10.106,US,greenpond,276B47FB06DF473F44FDA0DA5C7273B4F659419A,97000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
